,Unnamed: 0,id,link,type,title,text,area_text,area_name,num_areas,city,clean_text,predicted_category
589,617,2183,https://districtr.org/COI/33096,coi,Rockwood School District,"The district is comprised of voters ranging from wealthy (Wildwood) to upper middle-class (Chesterfield and Ballwin) to middle-class  and lower middle-class (Eureka and Fenton). Of course, elements of all four categories are found throughout the district.","The district is comprised of voters ranging from wealthy (Wildwood) to upper middle-class (Chesterfield and Ballwin) to middle-class  and lower middle-class (Eureka and Fenton). Of course, elements of all four categories are found throughout the district.",Community 1 Rockwood School District,1.0,St. Louis/Jefferson counties,"The district is comprised of voters ranging from wealthy ( Wildwood ) to upper middle - class ( and ) to middle - class   and lower middle - class ( Eureka and Fenton ) . Of course , elements of all four categories are found throughout the district .",Named neighborhood
590,618,2184,https://districtr.org/COI/33105,coi,Stone & Taney Counties,"This commnity needs a better pay rate, better traffic control, more money for schools, better pay for police. Most people whop live in Stoney County work in Taney County.",,Community 1,1.0,Branson West,"This commnity needs a better pay rate , better traffic control , more money for schools , better pay for police . Most people whop live in work in .",Policing
591,620,2186,https://districtr.org/COI/33108,coi,West-Central Columbia,This is my community map for West-Central Columbia.  ,"Mix of owner-occupied and rental housing (in both houses and apartment complexes).  Concerns are access to healthy food (grocery stores and farmer's markets), parks, and walkable / bike-able neighborhoods.  Many residents live, work, and play within this neighborhood during a typical week.  ",West-Central Columbia,1.0,Columbia,This is my community map for .  ,Named neighborhood
592,621,2187,https://districtr.org/COI/33109,coi,Kirkwood School District,"The Kirkwood School District encompasses the municipalities of Kirkwood, Des Peres, Oakland and Glendale. It is currently split between two Senate Districts - SD 15 and SD 1. Housing is much sought after. Smaller homes are often bought and demolished to build new, bigger homes on the lots. Generally affluent, but with differences of income. Some extremely wealthy pockets and some more modest homes. There are two middle schools, which bisect the district. The district is mostly to the east of 270. Neighboring communities are Crestwood, Frontenac and Warson Woods. ","The Kirkwood School District encompasses the municipalities of Kirkwood, Des Peres, Oakland and Glendale. It is currently split between two Senate Districts - SD 15 and SD 1. Housing is much sought after. Smaller homes are often bought and demolished to build new, bigger homes on the lots. Generally affluent, but with differences of income. Some extremely wealthy pockets and some more modest homes. There are two middle schools, which bisect the district. The district is mostly to the east of 270. Neighboring communities are Crestwood, Frontenac and Warson Woods. ",Kirkwood School District,1.0,Crestwood,"The Kirkwood School District encompasses the municipalities of , , and . It is currently split between two Senate Districts - SD 15 and SD 1 . Housing is much sought after . Smaller homes are often bought and demolished to build new , bigger homes on the lots . Generally affluent , but with differences of income . Some extremely wealthy pockets and some more modest homes . There are two middle schools , which bisect the district . The district is mostly to the east of 270 . Neighboring communities are , Frontenac and Warson Woods .",K-12 Education
593,622,2194,https://districtr.org/COI/33114,coi,#mojwj   South Hayti ,only have one police officer in the community. when you call the police if you do actually get a response its a late response.  no activities for kids . lack of jobs . lack of employment activities. there is no compensation for water leaks ,"white people 55.29%
Black people 41.6%
hispanic 1,1% 
asian 0.3%
native 0.3%

socioeconomic data (2018)
60% homeowners
40% renters ",#mojwj     South Hayti ,1.0,pemiscot,only have one police officer in the community . when you call the police if you do actually get a response its a late response .   no activities for kids . lack of jobs . lack of employment activities . there is no compensation for water leaks,Family and Children
594,623,2195,https://districtr.org/COI/33117,coi,Miriam's Map,,"There are residential areas closer to the city limits of Columbia, some of which are within the city boundaries. Farther out are larger tracts of farmland. Most of the area is served by the Columbia Public School system. There is no public transit that extends to this area.",NE Outside Columbia,1.0,Boone County,,Unknown
595,624,2191,https://districtr.org/COI/33118,coi,West Broadway before Stadium,,"Location of this area is actually the first residential community south of Rt 70 at exit 124
Older neighborhood, houses maintained, neighborhood associations active, lots of families and retirees who raised their families here.
Civic minded. Aware of  each other. Needs and zoning changes updated regularly ",W Broadway before Stadium,1.0,Columbia,,Unknown
596,625,2198,https://districtr.org/COI/33125,coi,#mojwj South Hayti Heights,there are no police in hayti heights. roads are needing repaired bad here in hayti heights. yards need to be cut and up kept no community activities. no activities for children  no businesses ,"because they have combined two townships together we cannot determine the population for Hayti heights.
it is inaccurate  because its combining Hayti and Hayti height.",#mojwj South Hayri Heights,1.0,Hayti Heights,there are no police in hayti heights . roads are needing repaired bad here in hayti heights . yards need to be cut and up kept no community activities . no activities for children   no businesses,Infrastructure
597,626,2202,https://districtr.org/COI/33137,coi,north hayti heights country  road,mojwj   Hayti Heights is combined with the City  boundary of Hayti.  The population count for Hayti Heights is inaccurate.  Hayti Heights and Hayti have the same zip code.   Two different town ships. ,"lack of animal control.  overgrown lots.  population in accurate/hatyi and hayti heights combined on boundry map,  ",mojwj   north  hayti heights county road,1.0,hayti heights,mojwj    Hayti Heights is combined with the City   boundary of Hayti .   The population count for is inaccurate .   Hayti Heights and Hayti have the same zip code .    Two different town ships .,Named neighborhood
598,627,2200,https://districtr.org/COI/33138,coi,mojwj S,needs cleaned over grown lots every where and we need to tear down some of these abandoned buildings,Hayti Heights population number is not accurate most of the population is is African american not white,#mojwj,1.0,hayti heihgts,needs cleaned over grown lots every where and we need to tear down some of these abandoned buildings,Environment
599,628,2205,https://districtr.org/COI/33142,coi,#mojwj #south hayti heights,roads are soo bad we need to fix them instead of putting gravel in the holes and the ots are terrible we need help fro other communities to keep this clean no eating places at all no gas stations nothing,abandoned most infidelity the population is wrong and the map is wrong alot of the streets thats on the map is not rights ash street is not a part of the heights,#mojwj South Heights,1.0,hayti heights,roads are soo bad we need to fix them instead of putting gravel in the holes and the ots are terrible we need help fro other communities to keep this clean no eating places at all no gas stations nothing,Infrastructure
600,629,2207,https://districtr.org/COI/33145,coi,#mojwj    South  Hayti ,we need schools we need businesses we need daycare we need roads fixed,small village with nothing to do  the population is mostly black ,#mojwj,1.0,hayti heights,we need schools we need businesses we need daycare we need roads fixed,Infrastructure
601,630,2210,https://districtr.org/COI/33146,coi,Anna's Columbia Map ,,"The Benton-Stephens neighborhood, where I live. There are plenty of grad students, people of color, and young people. Close to a nice park and downtown Columbia. ",My neighborhood,1.0,Columbia,,Unknown
602,631,2219,https://districtr.org/COI/33148,coi,mojwj Hayti Heights North side   ,My community lack all of the conveniences that a community should have.   No local shopping available.   No public transportation.  ,"Need Road and Street repair.   day care programs for children, more businesses to provide jobs.  No shopping mall.   Drive to Cape to shop. 
.    ",mojwj  North side hayti heights,1.0,Hayti Heights ,My community lack all of the conveniences that a community should have .    No local shopping available .    No public transportation .  ,Named neighborhood
603,632,2213,https://districtr.org/COI/33149,coi,david's columbia map,"area around benton stephens in columbia, mo", working class families and MU students,Community 1,1.0,"columbia, boone","area around benton stephens in , mo",Named neighborhood
604,633,2216,https://districtr.org/COI/33150,coi,#mojwj #hayti heights #north,"Trees can be cut down, so we can see down he road , people should be inforced to pay their property taxes so that the city hall doeesnt struggle so much this is why we need a police officer ",not much to do here also needs attention on the map its incorrect and the population is incorrect,#mojwj  North heights,1.0,hayti heights ,"Trees can be cut down , so we can see down he road , people should be inforced to pay their property taxes so that the city hall doeesnt struggle so much this is why we need a police officer",Policing
605,634,2224,https://districtr.org/COI/33162,coi,Grocery Workers in St. Louis Area,"Common concerns are public transportation, highways. There is a great diversity among grocery workers; some are college students, some work 2 or 3 jobs. All are concerned about affordable healthcare and public health during COVID, fulltime employment opportunities, a living wage (which is at least $23.00 hour in this region), reliable/affordable/accessible childcare.","Common concerns are public transportation, highways. There is a great diversity among grocery workers; some are college students, some work 2 or 3 jobs. All are concerned about affordable healthcare and public health during COVID, fulltime employment opportunities, a living wage (which is at least $23.00 hour in this region), reliable/affordable/accessible childcare. ",Grocery Workers in the St. Louis Metro Area,1.0,green park,"Common concerns are public transportation , highways . There is a great diversity among grocery workers ; some are college students , some work 2 or 3 jobs . All are concerned about affordable healthcare and public health during COVID , fulltime employment opportunities , a living wage ( which is at least $ 23.00 hour in this region ) , reliable / affordable / accessible childcare .",Diversity
606,635,2227,https://districtr.org/COI/33164,coi,Green Park/South County,"Green Park is in the Lindbergh School District, which is a draw for many families with kids. Mostly single family homes. There are many businesses on Lindbergh Blvd. further north in Affton. Green Park has its own industrial park and is very self-sufficient. ","Green Park is in the Lindbergh School District, which is a draw for many families with kids. Mostly single family homes. There are many businesses on Lindbergh Blvd. further north in Affton. Green Park has its own industrial park and is very self-sufficient. ",Green Park/South County,1.0,green park,"is in the Lindbergh School District , which is a draw for many families with kids . Mostly single family homes . There are many businesses on Lindbergh Blvd . further north in . has its own industrial park and is very self - sufficient .",Family and Children
607,636,2232,https://districtr.org/COI/33172,coi,Matthew's Gladstone Map,,"Gladstone is an older community but is starting to change as original residents age out. The area is mainly blue collar/working class. It is a community situated within higher income areas and, particularly to the north, there are wealthier areas that can be kind of uppity. ",Gladstone,1.0,"Gladstone, MO",,Unknown
608,637,2288,https://districtr.org/COI/33321,coi,Protestant Farmland,Mostly cattle pastureland,This cattle pasture land. Homes are spread miles apart. Must go to Iberia or Osage Beach for groceries. Most if not all residents are Evangelical Christians.,Protestant Farmland,1.0,Eldon,Mostly cattle pastureland,Agriculture
609,638,2290,https://districtr.org/COI/33324,coi,Rocktown,Second most populated town in Miller county.,"Small community. Mostly Baptist. Majority of the population works at LB Manufacturing. Others commute to the Lake of the Ozarks, Jefferson City or Ft Leonard Wood for work.  Closest hospital is 45 minute drive. One police officer for the area. Armed teachers in school. Response time from county deputies can be as long as 45 minutes. Was the site of a Civil war battle. Confederate troops defending the town ran out of ammunition and loaded rifles with rocks. Many of the same families live in the area.",Rocktown,1.0,Eldon,Second most populated town in .,Community engagement
610,639,2291,https://districtr.org/COI/33326,coi,Cargill Land,Self sufficient farmland. Multiple CAFOs,Several large hog and Turkey CAFOs. Also a lot of cattle farms. Mostly Baptist communities. Big hunting communities here as well.,Cargill land,1.0,Eldon,Self sufficient farmland . Multiple CAFOs,Diversity
611,640,2292,https://districtr.org/COI/33329,coi,Dutchtown,Catholic Farm Communities,Majority Catholic populations. Cattle farms are dominate most of the area. Most commute to Jefferson City for work and shopping. Can buy beer at ballfields. Well kept towns. Higher wage earners than most of Miller county.  Friday night activities include fighting the Protestants to the south.,Dutchtown,1.0,Eldon,Catholic Farm Communities,Agriculture
612,641,2348,https://districtr.org/COI/33401,coi,Northeast Springfield Area,"This area is primarily a rural area  with  a small portion within city limits of Springfield.  Pleasant View Elementary School, a  public school in the Springfield School District  is located in Senate District 20 while the majority of Springfield public schools are in Senate District 30.  ","This area is primarily a rural area  with  a small portion within city limits of Springfield.  Pleasant View Elementary School, a  public school in the Springfield School District  is located in Senate District 20 while the majority of Springfield public schools are in Senate District 30.  ",Northeast Springfield Area,1.0,Springfield,"This area is primarily a rural area   with   a small portion within city limits of .   Pleasant View Elementary School , a   public school in the Springfield School District   is located in Senate District 20 while the majority of public schools are in Senate District 30 .  ",K-12 Education
613,642,2366,https://districtr.org/COI/33422,coi,Tower Grove Park and its neighbors,I think of my immediate neighborhood as the people whose primary community space is Tower Grove Park.,"Plato famously described the Greeks as frogs around a pond. My neighborhood can be apt described as the people gathered about Tower Grove Park. It functions as our community common space, especially during good weather.",Frogs around a park,1.0,Saint Louis,I think of my immediate neighborhood as the people whose primary community space is Tower Grove Park .,Community engagement
614,643,2367,https://districtr.org/COI/33425,coi,South City,"Saint Louis can be (IMO) roughly divided into a few large areas. Downtown, South City, The Central Corridor, and North City. This is South City.","Saint Louis can be (IMO) roughly divided into a few large areas. Downtown, South City, The Central Corridor, and North City. This is South City.",South City,1.0,Saint Louis,"can be ( IMO ) roughly divided into a few large areas . Downtown , , , and . This is .",Named neighborhood
615,644,2406,https://districtr.org/COI/33580,coi,Center City Neighborhood--KC,,"Center City is small neighborhood with a character that is unique to the other neighborhoods around it--both physically and demographically. It is multi-racial and has some very low-income folks in the neighborhood. Houses here are smaller than in the Hyde and Squire Park areas. It has less tree lined streets, more vacant lots, and has not gotten the same level of investment as other areas surrounding it. 

Without the same investment and organizational structure, it's more difficult for the Center City neighborhood to sustain projects in the area like community gardens and orchards. 

People in this community need access to resources, and the community does need investment. However, as the city is developing, this neighborhood is changing, and people here are being displaced. Real estate developers are coming into the area to buy up properties in a good location, and residents here need protections from being priced out of their neighborhood. 

*Northern boundary actually ends at Linwood Blvd",Center City,1.0,Kansas City,,Unknown
616,646,2410,https://districtr.org/COI/33652,coi,Mary Lou's Community,,"This community consists of elderly folks and young families. The community is transition as original residents are moving out or passing away, and more young families are moving in.

The biggest issue that needs to be addressed in this community is public safety. ",Gregory Ridge,1.0,Kansas City,,Unknown
617,649,2418,https://districtr.org/COI/33689,coi,mercy - kellie,med  amt edu and income,med  amt edu and income,mercy - kellie,1.0,Springfield,med   amt edu and income,University
618,650,2419,https://districtr.org/COI/33692,coi,university heights kellie,more edu/income,more edu/income,university heights kellie,1.0,Springfield,more edu / income,University
619,651,2420,https://districtr.org/COI/33694,coi,Greater Mountain View Region,"This area encompasses the Greater Mountain View area, where most folks in the region shop, live, go to church, and work. This is a ",,Community 1,1.0,St. Louis,"This area encompasses area , where most folks in the region shop , live , go to church , and work . This is a",Named neighborhood
620,652,2421,https://districtr.org/COI/33695,coi,Downtown Mountain Grove,"This area encompasses the downtown Mountain Grove area, where most of the economic hub of the county lies. Folks travel into Mtn Grove to shop or socialize. This is also the home of the central WalMart where folks shop.",,Community 1,1.0,St. Louis,"This area encompasses the downtown area , where most of the economic hub of the county lies . Folks travel into Mtn Grove to shop or socialize . This is also the home of the central WalMart where folks shop .",Economy and Commerce
621,653,2422,https://districtr.org/COI/33697,coi,conservation region,"This are includes the conservation area between West Plains, Mountain View, and Mountain Grove. This area is a source of tourism and economic activity for the region.",,Community 1,1.0,St. Louis,"This are includes the conservation area between , , and . This area is a source of tourism and economic activity for the region .",Environment
622,654,2423,https://districtr.org/COI/33700,coi,Greater Scott City Region,This area represents the greater Scott City region which is an area bound by common shared interests and economics. Most folks in this region travel into Cape and are therefore similar in their economic situation and rely on the continued economic success of Cape. ,,Community 1,1.0,St. Louis,This area represents the greater region which is an area bound by common shared interests and economics . Most folks in this region travel into and are therefore similar in their economic situation and rely on the continued economic success of .,Economy and Commerce
623,655,2424,https://districtr.org/COI/33702,coi,Downtown Cape and SEMO region,"This area encompasses the downtown Cape / Main Street area, as well as the SEMO campus. This is an area where most of the students live and is the home of most of the local businesses/restaurants. ",,Community 1,1.0,St. Louis,"This area encompasses the downtown Cape / Main Street area , as well as the SEMO campus . This is an area where most of the students live and is the home of most of the local businesses / restaurants .",Community engagement
624,656,2425,https://districtr.org/COI/33707,coi,Bollinger County Seat,"This area encompasses Marble Hill, which is the county seat of Bollinger and the larger region in the county. This is where most of the industry is for the county and folks frequently travel into this area for shopping and socializing.",,Community 1,1.0,St. Louis,"This area encompasses Marble Hill , which is the county seat of Bollinger and the larger region in the county . This is where most of the industry is for the county and folks frequently travel into this area for shopping and socializing .",Economy and Commerce
625,657,2426,https://districtr.org/COI/33711,coi,Jackson Missouri,"This area encompasses some of the ""suburbs"" area outside of the main Cape Girardeau downtown. Folks who work in Cape Girardeau will often live in Jackson and commute between the two.  It is often seen as an outskirt of Cape.",,Community 1,1.0,St. Louis,"This area encompasses some of the "" suburbs "" area outside of the main downtown . Folks who work in will often live in and commute between the two .   It is often seen as an outskirt of .",Suburbs
626,658,2427,https://districtr.org/COI/33735,coi,Blue Springs / Surrounding Area Economy ,"This is the general area where folks in Blue Springs do grocery shopping, go to school, etc. This includes most business centers, strip malls, etc. that folks in this area frequently visit. ","This is the general area where folks in Blue Springs do grocery shopping, go to school, etc. This includes most business centers, strip malls, etc. that folks in this area frequently visit. ",Blue Springs / Surrounding Area Economy ,1.0,Jackson,"This is the general area where folks in do grocery shopping , go to school , etc . This includes most business centers , strip malls , etc . that folks in this area frequently visit .",Named neighborhood
627,660,2428,https://districtr.org/COI/33748,coi,Colleen's Map of Squier Park,,"East of Troost (dividing line). This is a community in transition with primarily a mix of African American and Caucasian folks mostly. The area is experiencing an increase in property values with some housing going up about 2x in value. 

There is an active neighborhood association that reflects the diversity of the community. They led projects to build a playground and community gardens. The whole community is invested in making Squier Park a fun and safe neighborhood for everyone. A lot of ownership in Squier Park, so homes are taken care of. 

There are important services here like the programs at De La Salle High School which helps teens learn skills that can help them succeed in trade and vocational careers. ",Squier Park Neighborhood,1.0,Kansas City,,Unknown
628,661,2433,https://districtr.org/COI/33883,coi,Jane's St. Jo Map,,"St. Jo has gone through major ideological transition. This community used to be primarily blue dog democrats but now is primarily Trump supporters, even amongst union members. We have a great number of elderly folks who are fearful of change and of immigrants. 

There are pockets of progressives and dems, including our church which has become a home to members of the LGBTQ+ community and active progressive groups in the area. What has been disheartening about watching the transformation of this community to Trumpist beliefs is the difficulty it's created for us to work together through community challenges and conflicts together--not the least of which is the spread of COVID in our community. Members of the progressive community are afraid to speak up at times because tensions are high and our realities are so incongruent with one another. ",St Joseph,1.0,St. Joseph,,Unknown
629,662,2455,https://districtr.org/COI/33908,coi,Nick's Map of the 49/63 coalition,,"This area is diverse racially and also age-wise. Being so close to two of KC's universities, we have a lot of students mixed in with long-time residents of the neighborhood. This area is comprised of multiple neighborhoods who work together in a coalition (ex: running a tool share program). Something people in this community share in common are progressive values and prioritizing human rights (i.e. supporting Black Lives Matter movement and LGBTQ rights). A concern of the neighborhood is that developers are buying up properties that are going up for sale which could lead to residents of this community getting priced out.  ",49/63 coalition,1.0,Kansas City,,Unknown
630,663,2469,https://districtr.org/COI/33921,coi,Dave's Parkville/Park Hill Community,,"This area is very conservative, but I get along with my neighbors even as a short-haired hippie (progressive). The area primarily has older adults, who comprise probably 70% of the community, but has some young adults too. The majority of the community's housing is older, but the area is seeing changes mainly with the construction of new buildings.  This area is a suburb and expansion of KC, and has seen a lot of growth. ",Park Hill/Parkville,1.0,Kansas City,,Unknown
631,664,2503,https://districtr.org/COI/33950,coi,St Francis  Hospital,People from these counties are served by St Francis Hospital,,Community 1,1.0,,People from these counties are served by St Francis Hospital,Diversity
632,665,2504,https://districtr.org/COI/33951,coi,P&G,People in these counties work for P&G,,Community 1,1.0,,People in these counties work for P&G,Diversity
633,666,2505,https://districtr.org/COI/33953,coi,cape regional airport ,People in these counties mainly use Cape Regional Airport for travel,,Community 1,1.0,,People in these counties mainly use for travel,Recreation and Tourism
634,668,2507,https://districtr.org/COI/33959,coi,Airport South,"Working class and higher proportion of renters. Many people who work at the airport, hotels, and hospitality jobs. They want public transit. ","Working class and higher proportion of renters. Many people who work at the airport, hotels, and hospitality jobs. They want public transit. ",Airport South,1.0,,"Working class and higher proportion of renters . Many people who work at the airport , hotels , and hospitality jobs . They want public transit .",Vulnerable populations
635,669,2508,https://districtr.org/COI/34015,coi,Rock Hill/ Ladue South,"Almost all homeowners, largely white and affluent. Contains Tilles Park which is a popular gathering spot. Majority of this is the southern part of Ladue Schools. Concerned about education and taxes. ","Almost all homeowners, largely white and affluent. Contains Tilles Park which is a popular gathering spot. Majority of this is the southern part of Ladue Schools. Concerned about education and taxes. ","Rock Hill to 64, 61",1.0,,"Almost all homeowners , largely white and affluent . Contains Tilles Park which is a popular gathering spot . Majority of this is the southern part of Ladue Schools . Concerned about education and taxes .",Named neighborhood
636,670,2509,https://districtr.org/COI/34038,coi,Steven's Tenants Community,,"Over half of Kansas City are tenants and yet we get little representation in city government and often, the city prioritizes the interests of private developers over us and on our dime. Tenants across the city are experiencing rent increases while many landlords refuse to make repairs and do basic upkeep. Kansas City tenants are a powerful force to be reckoned with. When we started organizing around the housing issues that are pricing our communities out and/or forcing people into substandard or unsafe housing, we won a Tenants Bill of Rights, protected people from eviction, and supported tenant unions across the city. ",Kansas City Tenants,1.0,,,Unknown
637,671,2510,https://districtr.org/COI/34047,coi,Randy's St. Jo/Easton Map,,"North Boundary--US 36 South--US 169

St. Joseph is a community with people who like to stick to themselves and who often have political views that can be incongruent with aspects of their lived experience. They say they don't want government intervention (anti-welfare sentiments) but they also will rely on government assistance when it comes to them. This ""leave me alone attitude, me and my family will be fine on our own"" contributes to the high COVID cases and low vaccine rates that are endangering this community. 

The area has changed a lot in the time I've lived here. We once had strong union representation with 4 union packing houses. Most often the city relied on union construction contracts. Then, when the packing houses began to close, the wealth in the community declined and more contracts started to go to non-union contractors. This economic dive to the bottom coincided with the ideological changes in the community. 

St. Joseph was once a confederate stronghold and, though we are long past the Civil War era, racism continues to be passed down from generation to generation and it prevents this area from thriving in the ways that it could. ",Easton/St. Joseph,1.0,Easton,,Unknown
638,672,2511,https://districtr.org/COI/34052,coi,"Easy to travel, St. Joe","I appreciate this community as being walkable in the downtown area for my work life balance. From downtown being a good center of things it's easy to travel along Franklin to get to grocery stores, the highway and to see my mother.","I appreciate this community as being walkable in the downtown area for my work life balance. From downtown being a good center of things it's easy to travel along Franklin to get to grocery stores, the highway and to see my mother.","Easy to get around, St. Joe",1.0,St. Joseph,"I appreciate this community as being walkable in the downtown area for my work life balance . From downtown being a good center of things it 's easy to travel along Franklin to get to grocery stores , the highway and to see my mother .",Community engagement
639,673,2512,https://districtr.org/COI/34059,coi,S Butler 1,,,Community 1,1.0,Springfield,,Unknown
640,674,2519,https://districtr.org/COI/34063,coi,S Butler 5,,This area has an increasing number of people living in older homes who don't have the means or income to fix up their places or to maintain them.  Some of the homeowners are at risk for losing their homes they have spent their whole life paying for.  They are sometimes able to access resources but they are limited many times to the area of the city and they have no means to put any money into it and the resources are not enough.  aging housing stock,S Butler 4,1.0,Springfield,,Unknown
641,675,2513,https://districtr.org/COI/34063,coi,S Butler 2,,This area has an increasing number of people living in older homes who don't have the means or income to fix up their places or to maintain them.  Some of the homeowners are at risk for losing their homes they have spent their whole life paying for.  They are sometimes able to access resources but they are limited many times to the area of the city and they have no means to put any money into it and the resources are not enough.  aging housing stock,S Butler 4,1.0,Springfield,,Unknown
642,676,2515,https://districtr.org/COI/34063,coi,S Butler 4,,This area has an increasing number of people living in older homes who don't have the means or income to fix up their places or to maintain them.  Some of the homeowners are at risk for losing their homes they have spent their whole life paying for.  They are sometimes able to access resources but they are limited many times to the area of the city and they have no means to put any money into it and the resources are not enough.  aging housing stock,S Butler 4,1.0,Springfield,,Unknown
643,677,2514,https://districtr.org/COI/34063,coi,S Butler 3,,This area has an increasing number of people living in older homes who don't have the means or income to fix up their places or to maintain them.  Some of the homeowners are at risk for losing their homes they have spent their whole life paying for.  They are sometimes able to access resources but they are limited many times to the area of the city and they have no means to put any money into it and the resources are not enough.  aging housing stock,S Butler 4,1.0,Springfield,,Unknown
644,678,2518,https://districtr.org/COI/34073,coi,St. Joe Community Theatre ,Having a local theater where I can participate amongst friends and family located both near a highway and the major downtown area keeps me especially connected. I'm really able to keep myself involved with a number of folks around shared hobbies based on this area. ,Having a local theater where I can participate amongst friends and family located both near a highway and the major downtown area keeps me especially connected. I'm really able to keep myself involved with a number of folks around shared hobbies based on this area. ,Missouri Theater in St. Joe,1.0,St. Joseph,Having a local theater where I can participate amongst friends and family located both near a highway and the major downtown area keeps me especially connected . I 'm really able to keep myself involved with a number of folks around shared hobbies based on this area .,Community engagement
645,679,2520,https://districtr.org/COI/34077,coi,New to St. Joe,I moved here recently and am trying to settle in. Being able to work from home and living near both the highway and downtown is allowing me to settle in. I enjoy my place in town being able to travel to KC pretty well and be in a comfortable neighborhood. ,I moved here recently and am trying to settle in. Being able to work from home and living near both the highway and downtown is allowing me to settle in. I enjoy my place in town being able to travel to KC pretty well and be in a comfortable neighborhood. ,New to St. Joe,1.0,St. Joseph,I moved here recently and am trying to settle in . Being able to work from home and living near both the highway and downtown is allowing me to settle in . I enjoy my place in town being able to travel to KC pretty well and be in a comfortable neighborhood .,Named neighborhood
646,680,2521,https://districtr.org/COI/34081,coi,Housing Springfield,"Many living in the city of Springfield are not able to find decent, affordable and universal design housing where it wouldn't matter if they had a disability or limited mobility.  This is contributing to a homelessness issue and unsafe conditions for many.",Outer parts of Springfield are lacking bus service and public transportation or sidewalks and pedestrian paths that allow for people without cars to get to jobs and goods and services.,Lack of Public Access,1.0,Springfield,"Many living in the city of are not able to find decent , affordable and universal design housing where it would n't matter if they had a disability or limited mobility .   This is contributing to a homelessness issue and unsafe conditions for many .",Vulnerable populations
647,681,2522,https://districtr.org/COI/34082,coi,Setting old roots in St. Joe,I've moved back recently and really appreciate the ability to live near a central area in town and be a short drive away from my parents. My neighborhood has been very welcoming and I've had a chance to remodel my home to settle in. I see this as a place where I can build a family and community. ,I've moved back recently and really appreciate the ability to live near a central area in town and be a short drive away from my parents. My neighborhood has been very welcoming and I've had a chance to remodel my home to settle in. I see this as a place where I can build a family and community. ,St. Joe hometown,1.0,St. Joseph,I 've moved back recently and really appreciate the ability to live near a central area in town and be a short drive away from my parents . My neighborhood has been very welcoming and I 've had a chance to remodel my home to settle in . I see this as a place where I can build a family and community .,Community engagement
648,682,2523,https://districtr.org/COI/34084,coi,Public Access,,Some areas on the outskirts of Springfield are lacking access to public transportation and pedestrian walkways.  This makes it unsafe and difficult for people to access employment and goods and services.  ,Public Access,1.0,Springfield,,Unknown
649,683,2524,https://districtr.org/COI/34086,coi,Seniors and those with disabilities,,This area has a high concentration of seniors and those with disabilities.  These individuals are in need of supports and services to allow them to live independently.  Some of forced to live in nursing homes due to lack of access to what they need.  This area also involves youth with disabilities and parents who are struggling to find supports so that their children can transition into the community to either go to school or find a job and live on their own.  ,Seniors and those with disabilites,1.0,Springfield,,Unknown
650,684,2526,https://districtr.org/COI/34087,coi,South Springfield,"While my family will go to center Springfield and downtown on occasion, we spend more of our time in south Springfield. South-side-ish Springfield, this includes our home, our retail area with both franchises, chain, and small businesses, outdoor space and parks with green space and community emphasis on outdoor activities such as bike trails, running trails, and includes access to our hospitals - it feels like a good combination of suburban/urban.","South-side-ish Springfield, this includes our home, our retail area with both franchises, chain, and small businesses, outdoor space and parks with green space and community emphasis on outdoor activities such as bike trails, running trails, and includes access to our hospitals - it feels like a good combination of suburban/urban.",South-ish Springfield,1.0,Springfield - Greene,"While my family will go to center and downtown on occasion , we spend more of our time in south . South - side - ish , this includes our home , our retail area with both franchises , chain , and small businesses , outdoor space and parks with green space and community emphasis on outdoor activities such as bike trails , running trails , and includes access to our hospitals - it feels like a good combination of suburban / urban .",Community engagement
651,685,2525,https://districtr.org/COI/34089,coi,St. Joe Retirement community ,"It's very important for me to be settled where I am. Travel is difficult and relying on my family to transport or come to my aid god forbid is very important. This a very common set of issues in my community especially, remaining in our comfortable living but connected to more of the core of St. Joe for shopping and leisure. ","It's very important for me to be settled where I am. Travel is difficult and relying on my family to transport or come to my aid god forbid is very important. This a very common set of issues in my community especially, remaining in our comfortable living but connected to more of the core of St. Joe for shopping and leisure. ",Connected retirement community,1.0,St. Joseph,"It 's very important for me to be settled where I am . Travel is difficult and relying on my family to transport or come to my aid god forbid is very important . This a very common set of issues in my community especially , remaining in our comfortable living but connected to more of the core of for shopping and leisure .",Community engagement
652,686,2527,https://districtr.org/COI/34092,coi,Creve Coeur ,"THe rough boundaries of Creve Couer municipality. 3/4th home owners, average income is $100k+. This is the municipality with the most Jewish residents as identified by a 2014 report. Residents are concerned with schools.","THe rough boundaries of Creve Couer municipality. 3/4th home owners, average income is $100k+. This is the municipality with the most Jewish residents as identified by a 2014 report. ",Creve Coeur,1.0,,"THe rough boundaries of Creve Couer municipality . 3/4th home owners , average income is $ 100k+ . This is the municipality with the most Jewish residents as identified by a 2014 report . Residents are concerned with schools .",Diversity
